AccX [mg],AccY,AccZ,Ground Truth
90,1020,-24,0
85,990,-2,0
155,894,-80,0
236,1083,-25,0
298,1066,-7,0
327,954,58,0
286,848,111,0
318,772,177,0
360,776,135,0
404,699,83,0
512,692,149,0
546,816,-13,0
730,533,116,0
516,449,238,0
338,1421,143,0
350,1578,24,0
171,1247,-26,0
200,707,174,0
223,855,269,0
216,882,264,0
250,795,389,0
515,1017,447,0
541,824,427,0
339,891,415,0
257,892,360,0
267,850,379,0
139,906,327,0
-71,861,303,0
-119,1120,365,0
-150,1025,261,0
-175,964,224,0
-220,981,154,0
-221,962,90,0
-166,863,58,0
-142,1018,-71,0
-57,1077,-133,0
93,921,-73,0
54,1192,-122,0
-24,796,-137,0
-51,915,-159,0
60,1017,-137,0
92,969,-181,0
151,973,-193,0
133,988,-159,0
86,1014,-126,0
60,929,-133,0
99,891,-112,0
92,924,-106,0
103,950,-100,0
60,975,-89,0
40,1036,-55,0
19,977,-69,0
-16,990,-73,0
46,1010,-112,0
44,939,-99,0
40,986,-125,0
71,913,-153,0
46,948,-179,0
73,1008,-194,0
67,962,-214,0
79,962,-218,0
58,950,-215,0
41,941,-215,0
34,945,-212,0
54,978,-214,0
85,1009,-182,0
-5,932,-154,0
26,1074,-102,0
168,886,33,0
122,587,34,0
292,707,-187,0
465,429,10,0
590,981,114,0
400,1291,-158,0
597,1016,-40,0
445,1853,-3,0
172,1113,-299,0
327,965,118,0
296,1198,-122,0
294,1207,-70,0
253,1236,44,0
151,1580,-90,0
117,1473,-215,0
46,1403,-209,0
20,1145,-222,0
90,948,-109,0
94,673,117,0
-5,857,173,0
-77,422,-34,0
-222,642,344,0
-314,849,384,0
-392,536,382,0
-414,517,560,0
-350,638,566,0
-518,645,425,0
-491,700,443,0
-463,526,439,0
-419,501,649,0
-427,635,818,0
-495,682,659,0
-403,216,654,0
-333,462,863,0
-326,513,909,0
-365,528,873,0
-315,439,829,0
-334,531,727,0
-297,747,921,0
-345,142,1182,0
-361,411,1035,0
-449,434,805,0
-279,120,877,0
-350,131,784,0
-287,98,958,0
-350,226,1133,0
-373,301,802,0
-451,435,1104,0
-420,240,944,0
-465,213,841,0
-508,177,773,0
-497,275,684,0
-411,263,589,0
-557,9,856,0
-488,325,867,0
-670,218,890,0
-576,263,785,0
-724,193,765,0
-683,218,629,0
-649,293,787,0
-539,-83,812,0
-430,188,960,0
-340,169,781,0
-413,194,899,0
-400,404,640,0
-438,674,578,0
-569,780,498,0
-769,702,572,0
-710,394,722,0
-625,195,685,0
-541,278,687,0
-477,-262,595,0
-385,163,488,0
-219,248,366,0
14,580,413,0
82,1326,197,0
-249,572,-207,0
-53,681,-223,0
404,954,456,0
815,1702,1014,0
600,1086,884,0
790,907,1009,0
914,616,967,0
1014,797,876,0
955,951,741,0
768,856,603,0
303,1039,370,0
-106,1214,144,0
-300,958,85,0
-228,689,234,0
-90,490,458,0
-2,540,655,0
241,-250,614,0
264,1134,864,0
60,1024,536,0
-220,587,-86,0
-300,1067,120,0
-158,1034,180,0
-406,1067,143,0
-389,1045,163,0
-92,700,300,0
-159,1111,413,0
-260,973,153,0
-383,978,113,0
-409,890,201,0
-349,872,292,0
-310,816,334,0
-253,802,356,0
-296,870,345,0
-339,844,323,0
-378,891,312,0
-380,819,307,0
-344,865,378,0
-317,867,392,0
-281,896,406,0
-275,912,417,0
-298,920,438,0
-342,906,478,0
-403,981,464,0
-424,789,534,0
-397,919,597,0
-350,702,707,0
-297,624,774,0
-286,506,883,0
-283,333,844,0
-297,221,861,0
-299,138,869,0
-324,58,877,0
-298,24,942,0
-339,28,875,0
-308,-49,942,0
-318,-109,902,0
-282,-146,1006,0
-340,-183,910,0
-342,-242,904,0
-314,-308,907,0
-335,-213,931,0
-379,-276,832,0
-356,-334,895,0
-373,-359,843,0
-344,-362,889,0
-376,-338,849,0
-386,-403,885,0
-396,-447,848,0
-412,-421,768,0
-412,-417,812,0
-405,-511,768,0
-407,-480,747,0
-412,-499,761,0
-424,-524,743,0
-397,-551,781,0
-448,-452,728,0
-440,-510,783,0
-413,-596,740,0
-434,-535,780,0
-440,-486,783,0
-440,-535,759,0
-423,-598,726,0
-425,-574,741,0
-442,-504,726,0
-455,-499,728,0
-397,-621,759,0
-442,-495,763,0
-454,-495,747,0
-414,-630,739,0
-444,-501,755,0
-462,-441,769,0
-406,-582,779,0
-438,-457,777,0
-425,-495,774,0
-400,-553,772,0
-421,-483,794,0
-443,-474,781,0
-422,-599,792,0
-466,-448,816,0
-462,-469,809,0
-446,-474,799,0
-415,-499,804,0
-425,-408,808,0
-410,-418,803,0
-382,-466,822,0
-407,-351,839,0
-388,-391,843,0
-385,-345,850,0
-382,-316,858,0
-359,-338,868,0
-351,-257,889,0
-357,-292,891,0
-332,-241,906,0
-359,-200,899,0
-324,-169,919,0
-342,-150,902,0
-329,-142,941,0
-316,-118,931,0
-304,-46,894,0
-289,-7,909,0
-291,21,889,0
-268,108,846,0
-318,103,796,0
-313,143,791,0
-330,158,637,0
-300,294,625,0
-256,602,526,0
-265,682,472,0
-110,1080,565,0
-102,1073,415,0
-15,1263,583,0
-8,1136,488,0
-12,1112,578,0
-40,1076,412,0
-14,1267,616,0
-50,748,306,0
-1,1091,357,0
94,794,483,0
124,933,449,0
162,1032,386,0
227,1059,411,0
299,701,304,0
419,778,241,0
351,880,185,0
41,1015,264,0
-349,1009,241,0
-569,974,198,0
-471,893,738,0
-266,743,878,0
25,176,896,0
469,744,1125,0
445,338,896,0
633,151,599,0
736,257,641,0
907,270,633,0
1104,469,767,0
841,535,748,0
729,328,657,0
824,608,743,0
936,548,1045,0
783,883,1204,0
444,594,1240,0
160,699,1212,0
-54,295,1050,0
-179,129,804,0
-302,213,616,0
-328,207,496,0
-441,128,324,0
-361,550,473,0
-302,613,633,0
-392,280,537,0
-406,259,557,0
-278,395,849,0
-237,228,949,0
-277,287,892,0
-226,410,1016,0
-205,208,1130,0
-292,307,970,0
-377,247,871,0
-261,249,933,0
-197,189,1121,0
-222,85,1043,0
-248,217,791,0
-231,149,879,0
-220,168,854,0
-220,368,686,0
-175,301,831,0
-217,326,874,0
-256,628,869,0
-369,394,960,0
-304,218,970,0
-335,282,919,0
-299,339,929,0
-330,305,1049,0
-320,240,1004,0
-321,269,962,0
-276,280,944,0
-246,306,911,0
-294,43,961,0
-255,124,969,0
-296,155,894,0
-288,103,937,0
-256,72,983,0
-247,120,951,0
-291,88,895,0
-279,221,892,0
-234,173,950,0
-238,43,832,0
-265,124,793,0
-250,335,825,0
-303,498,831,0
-266,575,865,0
-303,575,797,0
-309,732,801,0
-311,708,855,0
-330,689,779,0
-305,720,741,0
-326,691,728,0
-303,741,651,0
-285,727,679,0
-251,655,684,0
-250,636,680,0
-259,673,712,0
-265,574,800,0
-287,609,730,0
-299,636,701,0
-283,659,682,0
-289,634,644,0
-271,589,681,0
-247,644,689,0
-259,577,663,0
-277,602,655,0
-293,699,707,0
-302,710,685,0
-282,680,734,0
-277,610,763,0
-249,758,723,0
-274,680,672,0
-267,744,639,0
-277,822,622,0
-283,766,591,0
-279,785,548,0
-272,707,568,0
-269,750,615,0
-283,792,554,0
-276,741,555,0
-298,803,546,0
-331,676,494,0
-284,705,534,0
-255,767,628,0
-269,795,620,0
-269,764,571,0
-269,713,576,0
-264,754,596,0
-294,795,581,0
-281,786,572,0
-270,735,565,0
-262,769,611,0
-257,817,591,0
-268,833,554,0
-259,799,494,0
-264,780,495,0
-255,808,508,0
-280,867,495,0
-283,824,447,0
-279,762,424,0
-272,813,481,0
-264,856,547,0
-272,766,519,0
-282,835,529,0
-272,852,520,0
-268,734,510,0
-257,743,529,0
-259,817,528,0
-247,816,509,0
-210,781,572,0
-219,810,557,0
-216,814,542,0
-226,747,477,0
-241,862,524,0
-228,876,579,0
-225,843,502,0
-207,840,475,0
-197,832,470,0
-203,932,450,0
-209,851,416,0
-203,828,447,0
-181,869,498,0
-166,817,480,0
-157,837,468,0
-152,786,466,0
-150,873,498,0
-145,864,482,0
-130,799,503,0
-107,866,509,0
-98,845,531,0
-95,879,521,0
-74,824,531,0
-116,795,531,0
-108,762,598,0
-90,727,668,0
-104,683,653,0
-114,595,630,0
-173,750,711,0
-202,685,720,0
-214,621,652,0
-251,805,650,0
-126,758,799,0
-3,467,906,0
-147,952,591,0
-209,885,670,0
-215,770,859,0
-316,633,885,0
-382,630,1036,0
-395,491,1031,0
-378,268,947,0
-413,286,948,0
-493,330,818,0
-558,294,732,0
-606,246,718,0
-637,307,666,0
-642,290,643,0
-577,145,691,0
-589,22,677,0
-592,220,724,0
-597,150,731,0
-590,-42,682,0
-533,38,768,0
-451,309,928,0
-454,133,802,0
-348,164,725,0
-310,395,707,0
-272,188,678,0
-135,210,1010,0
-193,334,1220,0
-267,965,1378,0
-406,564,976,0
-403,-69,567,0
-418,-55,762,0
-344,213,1221,0
-242,436,878,0
-219,114,916,0
-261,330,1402,0
-321,138,758,0
-362,132,693,0
-259,215,794,0
-219,40,812,0
16,123,585,0
29,626,1259,0
23,316,1186,0
-28,203,1233,0
-35,-47,1003,0
-61,-62,1043,0
-224,-51,867,0
-396,277,718,0
-597,662,458,0
-602,1202,312,0
-476,1032,80,0
-335,1052,-422,0
-4,1368,-1,0
24,1385,-103,0
142,963,-35,0
38,1059,-337,0
252,869,-12,0
262,1203,453,0
0,955,-116,0
235,834,61,0
180,992,-195,0
169,1216,-138,0
94,931,49,0
98,903,134,0
-5,951,-30,0
-45,939,32,0
-22,980,-68,0
84,1118,-191,0
98,1068,-220,0
146,952,-200,0
159,982,-240,0
218,1006,-86,0
233,899,-40,0
224,895,56,0
269,991,164,0
242,819,177,0
272,796,332,0
201,706,611,0
162,904,528,0
135,910,434,0
287,851,503,0
292,980,430,0
219,1062,382,0
258,942,413,0
268,696,428,0
256,698,512,0
269,848,486,0
279,788,455,0
290,767,482,0
286,807,496,0
266,734,481,0
277,736,506,0
284,813,517,0
287,790,501,0
301,865,483,0
255,846,489,0
267,771,535,0
379,630,571,0
454,607,598,0
617,941,293,0
-26,897,243,0
274,819,19,0
187,555,-65,0
164,664,109,0
276,1134,209,0
576,477,-107,0
784,877,-22,0
821,1135,-123,0
716,1200,-209,0
602,1089,-638,0
551,1329,-463,0
513,1342,-424,0
549,880,-404,0
502,772,-373,0
381,840,-457,0
261,882,-483,0
239,898,-518,0
118,850,-521,0
211,993,-412,0
188,839,-484,0
245,889,-406,0
283,748,-321,0
205,813,-475,0
287,779,-523,0
379,968,-407,0
187,882,-403,0
121,759,-495,0
3,676,-562,0
-37,610,-599,0
-94,570,-726,0
-56,666,-821,0
-30,697,-792,0
-78,635,-839,0
-87,583,-842,0
-112,434,-845,0
-159,466,-818,0
-219,536,-854,0
-261,640,-858,0
-279,600,-903,0
-302,561,-873,0
-345,583,-964,0
-395,660,-1105,0
-259,659,-901,0
-196,509,-642,0
-201,483,-626,0
-264,580,-719,0
-239,667,-897,0
-175,646,-882,0
-103,545,-724,0
-88,528,-631,0
-97,566,-625,0
-105,604,-617,0
-84,668,-601,0
-87,749,-623,0
-55,843,-607,0
-3,860,-518,0
-31,832,-475,0
-119,867,-520,0
-202,921,-543,0
-203,972,-407,0
-190,941,-345,0
-192,951,-340,0
-161,854,-293,0
-169,804,-293,0
-216,778,-301,0
-273,756,-264,0
-312,756,-259,0
-333,809,-231,0
-318,875,-182,0
-305,940,-184,0
-271,994,-141,0
-243,951,-129,0
-213,1063,-147,0
-152,1053,-205,0
-197,1408,-168,0
-161,1527,-201,0
-175,720,-174,0
-60,756,49,0
-167,832,72,0
-138,993,-17,0
-164,971,-68,0
-121,846,-78,0
-104,809,-103,0
-85,869,-52,0
-75,884,-23,0
-42,992,-52,0
-30,1080,12,0
-73,1126,100,0
-27,1069,177,0
-29,982,277,0
16,838,418,0
39,685,589,0
102,476,756,0
178,563,921,0
300,503,954,0
286,389,879,0
235,514,884,0
292,524,915,0
351,460,892,0
372,382,817,0
303,372,754,0
231,459,746,0
239,460,701,0
209,491,711,0
229,551,736,0
197,581,683,0
94,734,556,0
-4,955,422,0
-63,1192,264,0
-17,1322,100,0
59,1236,-31,0
87,1176,-115,0
87,1030,-165,0
23,856,-268,0
-124,986,-331,0
-136,1156,-422,0
-138,1147,-480,0
-78,986,-418,0
-132,831,-400,0
-187,824,-406,0
-214,789,-361,0
-226,882,-364,0
-262,997,-378,0
-242,880,-490,0
-204,906,-468,0
-212,837,-480,0
-168,890,-434,0
-170,918,-394,0
-124,874,-396,0
-32,999,-397,0
15,1100,-291,0
5,1062,-215,0
-28,953,-199,0
-64,899,-165,0
-119,926,-176,0
-170,920,-145,0
-222,953,-143,0
-285,898,-145,0
-297,883,-158,0
-291,985,-112,0
-253,993,-56,0
-245,962,-62,0
-254,810,16,0
-282,831,39,0
-327,922,58,0
-335,898,86,0
-369,896,41,0
-469,1014,6,0
-412,1082,-82,0
-343,848,-39,0
-343,900,-76,0
-341,937,-103,0
-263,955,-83,0
-270,855,-44,0
-299,889,-17,0
-308,835,27,0
-340,802,26,0
-348,846,16,0
-334,802,30,0
-356,835,43,0
-385,909,0,0
-416,884,-6,0
-421,952,-42,0
-411,919,-35,0
-379,941,-60,0
-410,993,-139,0
-387,917,-224,0
-294,1048,-178,0
-224,946,-132,0
-220,956,-131,0
-208,955,-169,0
-169,937,-149,0
-175,912,-120,0
-178,800,-73,0
-196,786,-83,0
-204,885,-101,0
-206,866,-84,0
-237,913,-111,0
-205,950,-95,0
-206,861,-118,0
-180,980,-210,0
-89,934,-225,0
-44,961,-285,0
-19,967,-369,0
38,856,-410,0
41,865,-418,0
-31,955,-410,0
-56,1001,-400,0
-94,940,-365,0
-81,1009,-375,0
-86,925,-345,0
-94,890,-344,0
-64,935,-355,0
-59,860,-376,0
-51,902,-412,0
-65,883,-443,0
-94,904,-450,0
-109,978,-455,0
-131,986,-433,0
-161,989,-417,0
-193,931,-404,0
-237,903,-407,0
-261,894,-427,0
-288,827,-376,0
-247,784,-415,0
-219,802,-389,0
-133,815,-476,0
-107,833,-422,0
-61,820,-487,0
-52,800,-512,0
-63,827,-498,0
-87,843,-476,0
-87,864,-488,0
-82,861,-430,0
-111,906,-417,0
-115,889,-427,0
-77,844,-346,0
-83,848,-407,0
-122,1070,-384,0
-127,930,-384,0
-133,910,-384,0
-135,858,-379,0
